날짜,전체,유가증권,코스닥,전체1,유가증권1,코스닥1,전체2
2003-09-19,"252,627","184,746","67,881",0,0,0,0
2003-09-18,"251,459","184,065","67,394",0,0,0,0
2003-09-17,"251,821","184,758","67,063",0,0,0,0
2003-09-16,"254,247","186,988","67,259",0,0,0,0
2003-09-15,"248,388","180,929","67,459",0,0,0,0
2003-09-09,"246,543","179,189","67,354",0,0,0,0
2003-09-08,"245,315","178,416","66,899",0,0,0,0
2003-09-05,"247,736","180,618","67,118",0,0,0,0
2003-09-04,"250,700","183,228","67,472",0,0,0,0
2003-09-03,"250,468","182,396","68,072",0,0,0,0
2003-09-02,"245,943","178,822","67,121",0,0,0,0
2003-09-01,"244,435","177,304","67,131",0,0,0,0
2003-08-29,"247,084","179,751","67,333",0,0,0,0
2003-08-28,"246,600","179,886","66,714",0,0,0,0
2003-08-27,"242,520","176,731","65,789",0,0,0,0
2003-08-26,"240,012","175,056","64,956",0,0,0,0
2003-08-25,"236,399","172,961","63,438",0,0,0,0
2003-08-22,"235,896","172,380","63,516",0,0,0,0
2003-08-21,"237,027","173,880","63,147",0,0,0,0
2003-08-20,"237,654","174,970","62,684",0,0,0,0
2003-08-19,"234,756","172,637","62,119",0,0,0,0
2003-08-18,"234,755","172,637","62,118",0,0,0,0
2003-08-14,"235,076","172,826","62,250",0,0,0,0
2003-08-13,"234,484","172,617","61,867",0,0,0,0
2003-08-12,"235,842","174,047","61,795",0,0,0,0
2003-08-11,"236,134","174,768","61,366",0,0,0,0
2003-08-08,"235,558","174,244","61,314",0,0,0,0
2003-08-07,"236,064","175,301","60,763",0,0,0,0
2003-08-06,"236,526","175,961","60,565",0,0,0,0
2003-08-05,"237,604","177,282","60,322",0,0,0,0
2003-08-04,"234,639","174,770","59,869",0,0,0,0
2003-08-01,"233,765","174,475","59,290",0,0,0,0
2003-07-31,"233,288","174,280","59,008",0,0,0,0
2003-07-30,"232,975","173,718","59,257",0,0,0,0
2003-07-29,"230,884","172,019","58,865",0,0,0,0
2003-07-28,"230,278","171,405","58,873",0,0,0,0
2003-07-25,"228,421","169,868","58,553",0,0,0,0
2003-07-24,"227,065","169,070","57,995",0,0,0,0
2003-07-23,"231,518","173,151","58,367",0,0,0,0
2003-07-22,"231,812","170,403","61,409",0,0,0,0
2003-07-21,"230,313","172,534","57,779",0,0,0,0
2003-07-18,"232,445","173,893","58,552",0,0,0,0
2003-07-16,"232,667","173,654","59,013",0,0,0,0
2003-07-15,"229,598","171,669","57,929",0,0,0,0
2003-07-14,"227,274","170,605","56,669",0,0,0,0
2003-07-11,"220,969","164,782","56,187",0,0,0,0
2003-07-10,"219,305","164,035","55,270",0,0,0,0
2003-07-09,"221,008","165,293","55,715",0,0,0,0
2003-07-08,"215,686","161,579","54,107",0,0,0,0
2003-07-07,"214,237","160,609","53,628",0,0,0,0
2003-07-04,"219,797","165,232","54,565",0,0,0,0
2003-07-03,"220,123","165,250","54,873",0,0,0,0
2003-07-02,"217,536","163,557","53,979",0,0,0,0
2003-07-01,"217,318","163,482","53,836",0,0,0,0
2003-06-30,"217,770","164,394","53,376",0,0,0,0
2003-06-27,"215,150","162,488","52,662",0,0,0,0
2003-06-26,"212,364","160,459","51,905",0,0,0,0
2003-06-25,"209,750","158,671","51,079",0,0,0,0
2003-06-24,"210,469","159,498","50,971",0,0,0,0
2003-06-23,"204,186","154,043","50,143",0,0,0,0
2003-06-20,"197,980","149,463","48,517",0,0,0,0
2003-06-19,"197,678","149,553","48,125",0,0,0,0
2003-06-18,"195,606","148,133","47,473",0,0,0,0
2003-06-17,"193,115","146,852","46,263",0,0,0,0
2003-06-16,"190,326","144,647","45,679",0,0,0,0
2003-06-13,"185,692","141,282","44,410",0,0,0,0
2003-06-12,"185,846","141,788","44,058",0,0,0,0
2003-06-11,"180,852","137,995","42,857",0,0,0,0
2003-06-10,"180,260","137,504","42,756",0,0,0,0
2003-06-09,"179,869","137,165","42,704",0,0,0,0
2003-06-05,"177,454","135,891","41,563",0,0,0,0
2003-06-04,"178,611","136,590","42,021",0,0,0,0
2003-06-03,"176,888","136,216","40,672",0,0,0,0
2003-06-02,"174,175","135,041","39,134",0,0,0,0
2003-05-30,"178,091","138,485","39,606",0,0,0,0
2003-05-29,"184,062","142,491","41,571",0,0,0,0
2003-05-28,"183,436","141,991","41,445",0,0,0,0
2003-05-27,"183,681","142,590","41,091",0,0,0,0
2003-05-26,"184,080","143,290","40,790",0,0,0,0
2003-05-23,"185,796","144,548","41,248",0,0,0,0
2003-05-22,"184,769","144,301","40,468",0,0,0,0
2003-05-21,"181,582","142,106","39,476",0,0,0,0
2003-05-20,"182,002","142,321","39,681",0,0,0,0
2003-05-19,"181,045","141,482","39,563",0,0,0,0
2003-05-16,"178,468","139,480","38,988",0,0,0,0
2003-05-15,"177,549","138,221","39,328",0,0,0,0
2003-05-14,"179,738","139,901","39,837",0,0,0,0
2003-05-13,"181,701","142,124","39,577",0,0,0,0
2003-05-12,"177,962","139,425","38,537",0,0,0,0
2003-05-09,"177,034","138,974","38,060",0,0,0,0
2003-05-07,"175,956","139,167","36,789",0,0,0,0
2003-05-06,"176,947","140,707","36,240",0,0,0,0
2003-05-02,"180,435","144,629","35,806",0,0,0,0
2003-04-30,"177,892","143,406","34,486",0,0,0,0
2003-04-29,"177,986","143,327","34,659",0,0,0,0
2003-04-28,"176,349","142,034","34,315",0,0,0,0
2003-04-25,"172,489","138,662","33,827",0,0,0,0
2003-04-24,"171,991","137,876","34,115",0,0,0,0
2003-04-23,"168,211","134,624","33,587",0,0,0,0
2003-04-22,"166,774","134,198","32,576",0,0,0,0
2003-04-21,"163,951","132,061","31,890",0,0,0,0
2003-04-18,"163,591","131,017","32,574",0,0,0,0
2003-04-17,"162,857","130,721","32,136",0,0,0,0
2003-04-16,"163,876","132,205","31,671",0,0,0,0
2003-04-15,"163,484","132,697","30,787",0,0,0,0
2003-04-14,"162,680","132,242","30,438",0,0,0,0
2003-04-11,"159,748","129,697","30,051",0,0,0,0
2003-04-10,"160,612","129,733","30,879",0,0,0,0
2003-04-09,"164,710","133,349","31,361",0,0,0,0
2003-04-08,"162,625","132,514","30,111",0,0,0,0
2003-04-07,"161,009","130,834","30,175",0,0,0,0
2003-04-04,"161,359","130,562","30,797",0,0,0,0
2003-04-03,"159,242","128,811","30,431",0,0,0,0
2003-04-02,"157,805","126,953","30,852",0,0,0,0
2003-04-01,"161,578","129,546","32,032",0,0,0,0
2003-03-31,"158,144","126,415","31,729",0,0,0,0
2003-03-28,"158,259","126,649","31,610",0,0,0,0
2003-03-27,"156,700","126,302","30,398",0,0,0,0
2003-03-26,"158,984","128,231","30,753",0,0,0,0
2003-03-25,"161,389","130,126","31,263",0,0,0,0
2003-03-24,"160,000","128,706","31,294",0,0,0,0
2003-03-21,"156,671","124,602","32,069",0,0,0,0
2003-03-20,"156,187","124,101","32,086",0,0,0,0
2003-03-19,"152,809","121,246","31,563",0,0,0,0
2003-03-18,"157,885","125,416","32,469",0,0,0,0
2003-03-17,"156,361","123,417","32,944",0,0,0,0
2003-03-14,"157,963","124,498","33,465",0,0,0,0
2003-03-13,"157,888","125,057","32,831",0,0,0,0
2003-03-12,"161,544","128,425","33,119",0,0,0,0
2003-03-11,"165,664","131,543","34,121",0,0,0,0
2003-03-10,"166,162","131,717","34,445",0,0,0,0
2003-03-07,"169,877","135,195","34,682",0,0,0,0
2003-03-06,"174,164","138,036","36,128",0,0,0,0
2003-03-05,"176,684","139,698","36,986",0,0,0,0
2003-03-04,"179,843","142,562","37,281",0,0,0,0
2003-03-03,"179,930","142,791","37,139",0,0,0,0
2003-02-28,"182,366","144,265","38,101",0,0,0,0
2003-02-27,"184,802","146,398","38,404",0,0,0,0
2003-02-26,"187,643","149,436","38,207",0,0,0,0
2003-02-25,"190,635","152,919","37,716",0,0,0,0
2003-02-24,"188,443","151,480","36,963",0,0,0,0
2003-02-21,"190,755","154,084","36,671",0,0,0,0
2003-02-20,"194,762","157,381","37,381",0,0,0,0
2003-02-19,"195,465","158,069","37,396",0,0,0,0
2003-02-18,"192,473","156,079","36,394",0,0,0,0
2003-02-17,"191,162","155,179","35,983",0,0,0,0
2003-02-14,"192,298","156,463","35,835",0,0,0,0
2003-02-13,"192,112","156,445","35,667",0,0,0,0
2003-02-12,"193,284","157,660","35,624",0,0,0,0
2003-02-11,"195,300","159,929","35,371",0,0,0,0
2003-02-10,"196,309","161,013","35,296",0,0,0,0
2003-02-07,"197,814","162,655","35,159",0,0,0,0
2003-02-06,"199,369","163,939","35,430",0,0,0,0
2003-02-05,"199,829","164,547","35,282",0,0,0,0
2003-02-04,"199,418","164,389","35,029",0,0,0,0
2003-02-03,"199,375","164,414","34,961",0,0,0,0
2003-01-30,"200,726","165,665","35,061",0,0,0,0
